job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time,arrival_time,run_id
8,9,1,4,4,1.859375,1,1.0,1.3635890143294642,0.7,0.0,1.125,1,44,18
4,9,1,4,4,2.109375,1,1.0,1.4523687548277813,0.7,0.125,1.125,3,48,18
7,9,0,4,4,1.859375,1,1.0,1.3635890143294642,0.0,0.0,1.125,0,44,18
5,2,1,5,1,0.1875,0,0.399999920000016,0.4330127018922193,1.3333333333333333,0.0,0.25,2,49,18
4,1,0,6,1,0.109375,0,0.24999993750001562,0.33071891388307384,0.0,0.0,0.125,4,52,18
2,10,0,3,4,2.6875,1,1.0,1.6393596310755,0.0,0.25,1.25,0,46,18
6,8,0,4,4,1.75,1,1.0,1.3228756555322954,0.0,0.0,1.0,0,47,18
7,9,0,4,4,2.109375,1,1.0,1.4523687548277813,0.0,0.0,1.125,0,48,18
1,5,7,5,3,0.984375,1,1.0,0.9921567416492215,5.0,0.375,0.625,0,56,18
3,1,1,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,2.0,0.0,0.125,7,52,18
4,5,6,5,3,0.984375,1,1.0,0.9921567416492215,4.333333333333333,0.0,0.625,9,56,18
3,5,5,5,3,0.984375,1,1.0,0.9921567416492215,3.8333333333333335,0.125,0.625,8,56,18
3,1,4,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,10.0,0.0,0.125,4,55,18
7,1,3,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,6.5,0.0,0.125,12,53,18
2,16,7,5,4,2.75,1,1.0,1.6583123951777,2.411764705882353,0.5,2.0,1,65,18
2,0,5,8,0,0.0,0,0.0,0.0,30.0,0.0,0.0,5,67,18
6,1,2,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,3.5,0.0,0.125,11,53,18
1,0,7,8,0,0.0,0,0.0,0.0,36.0,0.0,0.0,4,68,18
4,7,6,6,4,1.859375,1,1.0,1.3635890143294642,3.25,0.125,0.875,6,59,18
1,0,8,8,0,0.0,0,0.0,0.0,37.0,0.0,0.0,9,68,18
5,1,6,8,1,0.109375,0,0.199999960000008,0.33071891388307384,15.0,0.0,0.125,17,61,18
3,3,9,8,2,0.484375,1,0.9999996666667778,0.6959705453537527,10.5,0.0,0.375,5,77,18
4,0,6,8,0,0.0,0,0.0,0.0,32.0,0.0,0.0,12,67,18
2,0,9,8,0,0.0,0,0.0,0.0,38.0,0.0,0.0,7,70,18
6,1,5,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,12.0,0.0,0.125,18,60,18
3,0,9,9,0,0.0,0,0.0,0.0,43.0,0.0,0.0,4,74,18
4,0,4,8,0,0.0,0,0.0,0.0,26.0,0.0,0.0,8,67,18
6,0,8,9,0,0.0,0,0.0,0.0,37.0,0.0,0.0,11,74,18
5,14,9,6,4,1.6875,1,1.0,1.299038105676658,3.3333333333333335,0.0,1.75,10,78,18
7,1,7,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,17.5,0.0,0.125,32,61,18
2,0,8,8,0,0.0,0,0.0,0.0,51.0,0.0,0.0,1,86,18
1,5,8,7,3,0.984375,1,1.0,0.9921567416492215,8.5,0.375,0.625,5,88,18
4,6,8,7,2,0.6875,1,1.0,0.82915619758885,7.571428571428571,0.0,0.75,10,85,18
3,0,8,8,0,0.0,0,0.0,0.0,47.0,0.0,0.0,5,89,18
4,6,7,8,3,1.1875,1,1.0,1.0897247358851685,5.857142857142857,0.0,0.75,4,79,18
8,3,10,8,2,0.484375,0,0.3749999531250059,0.6959705453537527,11.25,0.0,0.375,21,77,18
1,4,5,6,1,0.25,1,1.0,0.5,6.8,0.5,0.5,0,99,18
8,6,7,7,2,0.6875,0,0.7499999062500118,0.82915619758885,6.428571428571429,0.0,0.75,21,85,18
4,4,6,6,1,0.25,1,0.9999997500000625,0.5,7.0,0.0,0.5,4,99,18
8,10,8,6,3,1.6875,1,1.0,1.299038105676658,3.8181818181818183,0.0,1.25,33,64,18
2,0,7,6,0,0.0,0,0.0,0.0,45.0,0.0,0.0,4,109,18
6,3,7,8,1,0.234375,0,0.49999991666668053,0.4841229182759271,10.25,0.0,0.375,18,82,18
7,8,9,6,4,1.75,1,1.0,1.3228756555322954,5.555555555555555,0.0,1.0,20,93,18
3,4,6,5,2,0.75,1,1.0,0.8660254037844386,8.4,0.0,0.5,11,103,18
5,0,6,9,0,0.0,0,0.0,0.0,40.0,0.0,0.0,17,84,18
4,0,6,6,0,0.0,0,0.0,0.0,41.0,0.0,0.0,16,105,18
7,5,5,5,4,1.734375,0,0.7142856122449125,1.3169567191065923,5.333333333333333,0.0,0.625,19,101,18
3,4,9,5,2,0.75,1,1.0,0.8660254037844386,11.2,0.0,0.5,5,114,18
8,0,5,6,0,0.0,0,0.0,0.0,34.0,0.0,0.0,18,102,18
2,1,8,6,1,0.109375,0,0.499999750000125,0.33071891388307384,24.0,0.0,0.125,4,117,18
8,4,7,7,2,0.75,0,0.4999999375000079,0.8660254037844386,9.2,0.0,0.5,20,95,18
7,0,8,6,0,0.0,0,0.0,0.0,47.0,0.0,0.0,20,109,18
4,0,5,6,0,0.0,0,0.0,0.0,32.0,0.0,0.0,2,124,18
8,0,6,6,0,0.0,0,0.0,0.0,37.0,0.0,0.0,24,107,18
6,9,10,4,4,1.609375,1,1.0,1.2686114456365274,5.9,0.0,1.125,20,113,18
5,1,9,5,1,0.109375,0,0.199999960000008,0.33071891388307384,27.0,0.0,0.125,19,112,18
6,3,9,5,2,0.484375,0,0.49999991666668053,0.6959705453537527,12.5,0.0,0.375,15,119,18
1,13,12,3,4,2.234375,1,1.0,1.4947825928876748,4.857142857142857,0.625,1.625,3,131,18
6,0,6,6,0,0.0,0,0.0,0.0,36.0,0.0,0.0,13,125,18
2,7,9,5,4,1.859375,1,1.0,1.3635890143294642,6.0,0.25,0.875,6,134,18
1,0,12,8,0,0.0,0,0.0,0.0,65.0,0.0,0.0,1,139,18
3,4,7,5,2,0.5,1,1.0,0.7071067811865476,8.4,0.0,0.5,10,126,18
8,0,8,6,0,0.0,0,0.0,0.0,47.0,0.0,0.0,12,128,18
7,0,10,6,0,0.0,0,0.0,0.0,59.0,0.0,0.0,14,130,18
2,0,11,6,0,0.0,0,0.0,0.0,66.0,0.0,0.0,3,130,18
2,7,11,5,4,1.859375,1,1.0,1.3635890143294642,7.0,0.25,0.875,12,134,18
6,0,7,6,0,0.0,0,0.0,0.0,41.0,0.0,0.0,10,128,18
3,0,9,6,0,0.0,0,0.0,0.0,55.0,0.0,0.0,10,128,18
6,7,10,5,4,1.859375,1,1.0,1.3635890143294642,6.25,0.0,0.875,15,134,18
8,7,10,5,4,1.859375,0,0.8749998906250137,1.3635890143294642,7.25,0.0,0.875,20,129,18
3,15,12,5,4,1.859375,1,1.0,1.3635890143294642,4.25,0.375,1.875,10,138,18
7,1,9,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,24.0,0.0,0.125,21,137,18
3,0,11,8,0,0.0,0,0.0,0.0,62.0,0.0,0.0,12,139,18
1,7,17,7,3,1.609375,1,1.0,1.2686114456365274,10.375,0.375,0.875,3,144,18
5,15,10,5,4,1.859375,1,1.0,1.3635890143294642,3.4375,0.0,1.875,22,138,18
6,15,13,5,4,1.859375,1,1.0,1.3635890143294642,4.4375,0.0,1.875,27,138,18
2,1,16,8,1,0.109375,0,0.499999750000125,0.33071891388307384,40.5,0.0,0.125,15,143,18
2,1,12,8,1,0.109375,0,0.499999750000125,0.33071891388307384,30.5,0.0,0.125,12,142,18
2,0,18,8,0,0.0,0,0.0,0.0,81.0,0.0,0.0,20,145,18
5,1,14,8,1,0.109375,0,0.199999960000008,0.33071891388307384,35.0,0.0,0.125,24,143,18
3,2,20,7,1,0.1875,0,0.6666664444445185,0.4330127018922193,28.333333333333332,0.0,0.25,26,146,18
8,15,11,5,4,1.859375,1,1.0,1.3635890143294642,3.75,0.0,1.875,23,138,18
3,0,13,8,0,0.0,0,0.0,0.0,66.0,0.0,0.0,23,139,18
3,0,11,9,0,0.0,0,0.0,0.0,58.0,0.0,0.0,25,141,18
7,1,13,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,31.5,0.0,0.125,27,143,18
2,2,19,7,1,0.1875,1,0.99999950000025,0.4330127018922193,27.666666666666668,0.0,0.25,25,146,18
4,3,19,7,1,0.234375,0,0.7499998125000469,0.4841229182759271,21.25,0.0,0.375,32,148,18
6,1,15,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,37.5,0.0,0.125,29,143,18
4,0,17,8,0,0.0,0,0.0,0.0,77.0,0.0,0.0,35,145,18
4,32,1,0,4,0.0,1,1.0,0.0,0.09090909090909091,1.0,4.0,0,1,19
3,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,1,19
7,21,0,3,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,2.625,0,3,19
2,21,1,3,4,3.234375,1,1.0,1.79843682124227,0.3181818181818182,0.625,2.625,0,3,19
4,25,0,2,4,2.359375,1,1.0,1.5360257159305635,0.0,0.75,3.125,0,2,19
1,12,0,5,4,3.75,1,1.0,1.9364916731037085,0.0,0.375,1.5,0,5,19
7,15,0,5,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,1.875,0,6,19
6,8,1,6,4,3.0,1,1.0,1.7320508075688772,0.8888888888888888,0.0,1.0,3,7,19
8,8,0,6,4,3.0,1,0.9999998750000157,1.7320508075688772,0.0,0.0,1.0,0,7,19
5,10,0,4,4,2.1875,1,1.0,1.479019945774904,0.0,0.0,1.25,0,11,19
3,3,3,5,3,0.984375,1,0.9999996666667778,0.9921567416492215,3.5,0.125,0.375,0,19,19
3,5,0,5,4,1.734375,1,1.0,1.3169567191065923,0.0,0.125,0.625,0,14,19
5,3,1,5,2,0.484375,0,0.599999880000024,0.6959705453537527,1.75,0.0,0.375,5,16,19
7,3,0,5,2,0.484375,0,0.4285713673469475,0.6959705453537527,0.0,0.0,0.375,2,16,19
5,3,2,5,3,0.984375,0,0.599999880000024,0.9921567416492215,2.25,0.0,0.375,4,19,19
4,3,4,5,3,0.984375,0,0.7499998125000469,0.9921567416492215,4.25,0.0,0.375,6,19,19
3,9,5,5,4,2.859375,1,1.0,1.6909686573085854,2.6,0.25,1.125,3,23,19
5,1,4,6,1,0.109375,0,0.199999960000008,0.33071891388307384,10.5,0.0,0.125,10,22,19
1,9,6,5,4,2.859375,1,1.0,1.6909686573085854,2.9,0.375,1.125,2,23,19
7,0,3,8,0,0.0,0,0.0,0.0,16.0,0.0,0.0,5,28,19
4,3,2,5,2,0.484375,0,0.7499998125000469,0.6959705453537527,3.0,0.0,0.375,6,17,19
3,7,3,7,3,1.109375,1,1.0,1.0532687216470449,2.875,0.125,0.875,2,33,19
3,3,3,7,3,0.984375,1,0.9999996666667778,0.9921567416492215,4.0,0.125,0.375,3,26,19
1,7,4,6,3,1.109375,1,1.0,1.0532687216470449,2.625,0.5,0.875,0,40,19
1,1,4,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,10.5,0.125,0.125,0,38,19
8,1,3,6,1,0.109375,0,0.12499998437500197,0.33071891388307384,6.5,0.0,0.125,13,22,19
8,0,3,8,0,0.0,0,0.0,0.0,20.0,0.0,0.0,10,31,19
6,0,3,8,0,0.0,0,0.0,0.0,19.0,0.0,0.0,3,34,19
2,1,2,7,1,0.109375,0,0.499999750000125,0.33071891388307384,7.0,0.0,0.125,4,36,19
3,1,3,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,9.0,0.0,0.125,2,38,19
8,0,2,8,0,0.0,0,0.0,0.0,12.0,0.0,0.0,11,43,19
6,0,4,8,0,0.0,0,0.0,0.0,21.0,0.0,0.0,12,44,19
4,7,5,6,3,1.109375,1,1.0,1.0532687216470449,2.75,0.0,0.875,6,40,19
1,0,3,8,0,0.0,0,0.0,0.0,20.0,0.0,0.0,6,43,19
8,6,3,6,3,0.9375,0,0.7499999062500118,0.9682458365518543,2.2857142857142856,0.0,0.75,17,37,19
3,1,6,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,13.5,0.0,0.125,12,49,19
3,0,6,7,0,0.0,0,0.0,0.0,29.0,0.0,0.0,8,53,19
2,4,6,6,3,1.0,1,1.0,1.0,5.8,0.125,0.5,14,46,19
4,15,10,5,4,2.109375,1,1.0,1.4523687548277813,2.1875,0.25,1.875,8,61,19
2,0,5,8,0,0.0,0,0.0,0.0,27.0,0.0,0.0,11,45,19
2,0,9,7,0,0.0,0,0.0,0.0,31.0,0.0,0.0,13,55,19
4,16,8,5,4,2.5,1,1.0,1.5811388300841898,2.176470588235294,0.25,2.0,7,54,19
3,0,10,7,0,0.0,0,0.0,0.0,34.0,0.0,0.0,9,59,19
2,1,9,8,1,0.109375,0,0.499999750000125,0.33071891388307384,18.0,0.0,0.125,3,65,19
5,0,7,7,0,0.0,0,0.0,0.0,32.0,0.0,0.0,8,53,19
5,4,7,8,3,1.0,0,0.799999840000032,1.0,4.8,0.0,0.5,11,63,19
4,16,9,5,4,2.5,1,1.0,1.5811388300841898,2.411764705882353,0.25,2.0,9,54,19
2,0,8,7,0,0.0,0,0.0,0.0,29.0,0.0,0.0,13,55,19
2,0,10,7,0,0.0,0,0.0,0.0,33.0,0.0,0.0,13,55,19
4,0,8,9,0,0.0,0,0.0,0.0,32.0,0.0,0.0,11,64,19
7,0,7,9,0,0.0,0,0.0,0.0,25.0,0.0,0.0,16,64,19
3,2,8,10,2,0.4375,0,0.6666664444445185,0.6614378277661477,16.333333333333332,0.0,0.25,4,73,19
1,2,11,8,2,0.4375,1,1.0,0.6614378277661477,20.333333333333332,0.125,0.25,0,85,19
5,1,10,8,1,0.109375,0,0.199999960000008,0.33071891388307384,19.0,0.0,0.125,16,67,19
7,0,9,7,0,0.0,0,0.0,0.0,27.0,0.0,0.0,18,59,19
1,0,6,8,0,0.0,0,0.0,0.0,38.0,0.0,0.0,2,78,19
2,1,13,9,1,0.109375,0,0.499999750000125,0.33071891388307384,37.0,0.0,0.125,5,87,19
6,2,7,10,2,0.4375,0,0.33333327777778704,0.6614378277661477,14.333333333333334,0.0,0.25,17,71,19
3,0,8,8,0,0.0,0,0.0,0.0,47.0,0.0,0.0,11,79,19
1,6,11,7,3,1.1875,1,1.0,1.0897247358851685,8.857142857142858,0.375,0.75,0,83,19
7,12,11,6,3,1.75,1,1.0,1.3228756555322954,3.3076923076923075,0.0,1.5,20,68,19
8,12,12,6,3,1.75,1,1.0,1.3228756555322954,3.8461538461538463,0.0,1.5,32,68,19
3,2,7,8,2,0.4375,0,0.6666664444445185,0.6614378277661477,14.0,0.0,0.25,15,81,19
5,5,8,8,1,0.234375,1,0.99999980000004,0.4841229182759271,7.833333333333333,0.0,0.625,20,75,19
1,0,15,8,0,0.0,0,0.0,0.0,74.0,0.0,0.0,6,94,19
1,2,15,7,1,0.1875,1,1.0,0.4330127018922193,25.0,0.25,0.25,6,92,19
4,6,12,7,3,1.1875,1,1.0,1.0897247358851685,9.0,0.0,0.75,13,83,19
2,14,14,6,4,1.9375,1,1.0,1.3919410907075054,5.066666666666666,0.5,1.75,11,88,19
2,5,18,7,3,0.984375,1,1.0,0.9921567416492215,13.5,0.125,0.625,16,95,19
7,2,10,8,2,0.4375,0,0.285714244897965,0.6614378277661477,18.333333333333332,0.0,0.25,34,82,19
8,0,7,8,0,0.0,0,0.0,0.0,39.0,0.0,0.0,27,78,19
5,2,8,8,2,0.4375,0,0.399999920000016,0.6614378277661477,15.0,0.0,0.25,26,82,19
2,1,13,8,1,0.109375,0,0.499999750000125,0.33071891388307384,35.0,0.0,0.125,17,91,19
3,1,14,8,1,0.109375,0,0.33333322222225925,0.33071891388307384,36.0,0.0,0.125,18,91,19
2,1,17,8,1,0.109375,0,0.499999750000125,0.33071891388307384,49.5,0.0,0.125,5,115,19
5,2,9,8,2,0.4375,0,0.399999920000016,0.6614378277661477,16.666666666666668,0.0,0.25,28,82,19
2,7,19,6,2,0.859375,1,1.0,0.9270248108869579,13.0,0.375,0.875,5,116,19
5,1,11,9,1,0.109375,0,0.199999960000008,0.33071891388307384,30.5,0.0,0.125,35,86,19
3,6,15,8,3,0.9375,1,1.0,0.9682458365518543,12.571428571428571,0.125,0.75,15,110,19
3,5,16,7,3,0.984375,1,1.0,0.9921567416492215,12.5,0.125,0.625,28,95,19
8,1,12,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,33.0,0.0,0.125,36,87,19
1,2,18,8,1,0.1875,1,1.0,0.4330127018922193,33.0,0.25,0.25,0,124,19
3,5,17,7,3,0.984375,1,1.0,0.9921567416492215,13.0,0.125,0.625,30,95,19
5,1,15,8,1,0.109375,0,0.199999960000008,0.33071891388307384,41.5,0.0,0.125,29,103,19
4,1,14,8,1,0.109375,0,0.24999993750001562,0.33071891388307384,42.0,0.0,0.125,21,113,19
8,4,13,7,3,1.0,0,0.4999999375000079,1.0,13.0,0.0,0.5,40,90,19
3,7,18,6,2,0.859375,1,1.0,0.9270248108869579,12.625,0.0,0.875,20,116,19
8,7,18,7,2,0.609375,0,0.8749998906250137,0.7806247497997998,9.75,0.0,0.875,42,96,19
4,0,17,8,0,0.0,0,0.0,0.0,96.0,0.0,0.0,22,122,19
4,2,16,8,1,0.1875,0,0.49999987500003124,0.4330127018922193,29.666666666666668,0.0,0.25,25,124,19
8,9,15,7,3,1.109375,1,1.0,1.0532687216470449,7.6,0.0,1.125,50,100,19
8,0,14,9,0,0.0,0,0.0,0.0,75.0,0.0,0.0,49,102,19
3,0,16,9,0,0.0,0,0.0,0.0,93.0,0.0,0.0,24,126,19
1,0,17,6,0,0.0,0,0.0,0.0,92.0,0.0,0.0,9,147,19
5,8,17,7,3,1.0,1,1.0,1.0,10.333333333333334,0.0,1.0,38,108,19
3,0,15,7,0,0.0,0,0.0,0.0,86.0,0.0,0.0,19,137,19
7,0,16,8,0,0.0,0,0.0,0.0,86.0,0.0,0.0,53,107,19
6,1,15,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,44.0,0.0,0.125,45,113,19
5,1,16,8,1,0.109375,0,0.199999960000008,0.33071891388307384,47.0,0.0,0.125,51,113,19
6,1,16,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,44.0,0.0,0.125,54,104,19
4,1,16,6,1,0.109375,0,0.24999993750001562,0.33071891388307384,43.5,0.0,0.125,21,140,19
6,0,19,7,0,0.0,0,0.0,0.0,99.0,0.0,0.0,54,118,19
5,2,17,8,2,0.4375,0,0.399999920000016,0.6614378277661477,32.0,0.0,0.25,44,128,19
5,0,15,7,0,0.0,0,0.0,0.0,84.0,0.0,0.0,41,135,19
6,4,17,5,2,0.5,0,0.6666665555555741,0.7071067811865476,18.2,0.0,0.5,38,144,19
6,2,17,8,1,0.1875,0,0.33333327777778704,0.4330127018922193,31.0,0.0,0.25,49,124,19
7,0,18,6,0,0.0,0,0.0,0.0,93.0,0.0,0.0,40,148,19
4,5,17,5,2,0.734375,1,1.0,0.8569568250501305,15.5,0.0,0.625,35,146,19
6,9,16,5,4,2.109375,1,1.0,1.4523687548277813,8.9,0.0,1.125,40,138,19
7,4,19,5,2,0.5,0,0.57142848979593,0.7071067811865476,20.0,0.0,0.5,41,149,19
